#gene_id,sprot_Top_BLASTX_hit
evm.model.Seg5658.2,sp|Q8QFX1|RIMB2_CHICK^sp|Q8QFX1|RIMB2_CHICK^Q:3-332
evm.model.Seg5658.3,sp|Q7TNF8|RIMB1_MOUSE^sp|Q7TNF8|RIMB1_MOUSE^Q:3-206
evm.model.Seg5658.4,.
evm.model.Seg5658.1,sp|A6NNM3|RIM3B_HUMAN^sp|A6NNM3|RIM3B_HUMAN^Q:498-704
evm.model.Seg5658.5,.
evm.model.Seg5659.1,.
evm.model.Seg5659.2,.
evm.model.Seg5659.4,.
evm.model.Seg5659.3,.
evm.model.Seg566.2,.
evm.model.Seg566.3,sp|P29355|SEM5_CAEEL^sp|P29355|SEM5_CAEEL^Q:11-232
evm.model.Seg566.1,.
evm.model.Seg5660.1,.
evm.model.Seg5660.1,.
evm.model.Seg5660.1.1.57f48f7c,.
evm.model.Seg5660.1.1.57f48f7c,.
evm.model.Seg5660.2,.
evm.model.Seg5662.1,.
evm.model.Seg5664.1,sp|P47800|DRD1L_OREMO^sp|P47800|DRD1L_OREMO^Q:109-909
evm.model.Seg5666.1,sp|Q6GPK9|TAOK2_XENLA^sp|Q6GPK9|TAOK2_XENLA^Q:91-912
evm.model.Seg5667.1,.
evm.model.Seg5667.1,.
evm.model.Seg5668.1,.
evm.model.Seg5669.2,.
evm.model.Seg5669.1,sp|B3EWZ3|CADN_ACRMI^sp|B3EWZ3|CADN_ACRMI^Q:276-1595
evm.model.Seg567.1,.
evm.model.Seg567.1,.
evm.model.Seg567.2,sp|O88470|FOXL2_MOUSE^sp|O88470|FOXL2_MOUSE^Q:205-516
evm.model.Seg567.3,sp|Q4VUF1|FOXL2_ELLLU^sp|Q4VUF1|FOXL2_ELLLU^Q:89-490
evm.model.Seg567.8,sp|O55029|COPB2_MOUSE^sp|O55029|COPB2_MOUSE^Q:198-2858
evm.model.Seg567.4,sp|P31319|KAPR_APLCA^sp|P31319|KAPR_APLCA^Q:1-771
evm.model.Seg567.5_evm.model.Seg567.6,.
evm.model.Seg567.7,sp|Q99853|FOXB1_HUMAN^sp|Q99853|FOXB1_HUMAN^Q:1-303
evm.model.Seg567.9,sp|Q16819|MEP1A_HUMAN^sp|Q16819|MEP1A_HUMAN^Q:766-1512
evm.model.Seg567.10,.
evm.model.Seg5671.1,sp|A7SMR1|EIF3D_NEMVE^sp|A7SMR1|EIF3D_NEMVE^Q:2-502
evm.model.Seg5671.2,sp|Q6TH15|EIF3D_DANRE^sp|Q6TH15|EIF3D_DANRE^Q:1-249
evm.model.Seg5672.1,sp|Q920Q2|REV1_MOUSE^sp|Q920Q2|REV1_MOUSE^Q:752-2011
evm.model.Seg5672.1,sp|Q920Q2|REV1_MOUSE^sp|Q920Q2|REV1_MOUSE^Q:752-2011
evm.model.Seg5672.2,sp|Q8N475|FSTL5_HUMAN^sp|Q8N475|FSTL5_HUMAN^Q:6-827
evm.model.Seg5673.2,sp|P10493|NID1_MOUSE^sp|P10493|NID1_MOUSE^Q:3-119
evm.model.Seg5673.1,sp|Q6PAX2|ATD3B_XENLA^sp|Q6PAX2|ATD3B_XENLA^Q:166-423
evm.model.Seg5674.1,sp|Q6NVC5|MIRO1_DANRE^sp|Q6NVC5|MIRO1_DANRE^Q:430-2259
evm.model.Seg5675.1,.
evm.model.Seg5676.1_evm.model.Seg5676.2,sp|Q9BRP7|FDXA1_HUMAN^sp|Q9BRP7|FDXA1_HUMAN^Q:111-770
evm.model.Seg5676.3,sp|E1BNQ4|NNRD_BOVIN^sp|E1BNQ4|NNRD_BOVIN^Q:151-723
evm.model.Seg5677.3,.
evm.model.Seg5677.1,.
evm.model.Seg5677.2,.
evm.model.Seg5678.1,.
evm.model.Seg568.2,sp|Q149F1|RUSD2_MOUSE^sp|Q149F1|RUSD2_MOUSE^Q:1412-183
evm.model.Seg568.2,sp|Q149F1|RUSD2_MOUSE^sp|Q149F1|RUSD2_MOUSE^Q:1412-183
evm.model.Seg568.1,sp|Q149F1|RUSD2_MOUSE^sp|Q149F1|RUSD2_MOUSE^Q:217-1446
evm.model.Seg568.3,sp|P28647|AA3R_RAT^sp|P28647|AA3R_RAT^Q:645-1061
evm.model.Seg568.4,sp|Q9UN37|VPS4A_HUMAN^sp|Q9UN37|VPS4A_HUMAN^Q:1-267
evm.model.Seg568.5,.
evm.model.Seg568.6,sp|Q8N8U2|CDYL2_HUMAN^sp|Q8N8U2|CDYL2_HUMAN^Q:62-1447
evm.model.Seg568.7,sp|Q9H8Y1|VRTN_HUMAN^sp|Q9H8Y1|VRTN_HUMAN^Q:133-750
evm.model.Seg568.8,sp|Q5ZKN1|CDK9_CHICK^sp|Q5ZKN1|CDK9_CHICK^Q:280-1227
evm.model.Seg5681.1,sp|Q66KE8|CCD78_XENLA^sp|Q66KE8|CCD78_XENLA^Q:169-408
evm.model.Seg5681.2,.
evm.model.Seg5683.1,sp|P47990|XDH_CHICK^sp|P47990|XDH_CHICK^Q:1-2121
evm.model.Seg5683.2,.
evm.model.Seg5684.1,.
evm.model.Seg5684.2,sp|Q96DM1|PGBD4_HUMAN^sp|Q96DM1|PGBD4_HUMAN^Q:205-768
evm.model.Seg5684.3,.
evm.model.Seg5685.2,sp|P53350|PLK1_HUMAN^sp|P53350|PLK1_HUMAN^Q:1-174
evm.model.Seg5685.1,sp|P62205|PLK1_XENTR^sp|P62205|PLK1_XENTR^Q:3-596
evm.model.Seg5686.1,.
evm.model.Seg5686.2,sp|Q8NBH2|KY_HUMAN^sp|Q8NBH2|KY_HUMAN^Q:604-1563
evm.model.Seg5687.1,.
evm.model.Seg5688.2,.
evm.model.Seg5688.3,.
evm.model.Seg5688.1,sp|Q6ZUG5|YC006_HUMAN^sp|Q6ZUG5|YC006_HUMAN^Q:1-285
evm.model.Seg5689.1,sp|O15360|FANCA_HUMAN^sp|O15360|FANCA_HUMAN^Q:604-1731
evm.model.Seg569.3,.
evm.model.Seg569.2,.
evm.model.Seg569.1,.
evm.model.Seg5690.1,.
evm.model.Seg5690.2,.
evm.model.Seg5692.1,.
evm.model.Seg5692.3,sp|Q6DEY8|TBC31_XENTR^sp|Q6DEY8|TBC31_XENTR^Q:2-148
evm.model.Seg5692.2,.
evm.model.Seg5693.1,sp|O86236|Y132A_HAEIN^sp|O86236|Y132A_HAEIN^Q:774-1076
evm.model.Seg5693.1,sp|O86236|Y132A_HAEIN^sp|O86236|Y132A_HAEIN^Q:774-1076
evm.model.Seg5693.2,.
evm.model.Seg5693.3,.
evm.model.Seg5693.4,.
evm.model.Seg5693.5,.
evm.model.Seg5694.2,.
evm.model.Seg5694.1,sp|Q8K2L8|TPC12_MOUSE^sp|Q8K2L8|TPC12_MOUSE^Q:3-152
evm.model.Seg5695.1,.
evm.model.Seg5697.1,.
evm.model.Seg5697.2,sp|Q9NQE7|TSSP_HUMAN^sp|Q9NQE7|TSSP_HUMAN^Q:181-333
evm.model.Seg5698.1,.
evm.model.Seg5698.2,.
evm.model.Seg57.1,.
evm.model.Seg57.2,.
evm.model.Seg57.3,.
evm.model.Seg57.4,sp|Q14517|FAT1_HUMAN^sp|Q14517|FAT1_HUMAN^Q:367-858
evm.model.Seg57.5,.
evm.model.Seg57.6,.
evm.model.Seg57.7,.
evm.model.Seg57.8,.
evm.model.Seg570.1,.
evm.model.Seg570.2,.
evm.model.Seg570.3,.
evm.model.Seg570.4,.
evm.model.Seg5700.1,sp|Q90610|NEO1_CHICK^sp|Q90610|NEO1_CHICK^Q:680-1114
evm.model.Seg5700.2,.
evm.model.Seg5701.1,.
evm.model.Seg5701.2,sp|O60290|ZN862_HUMAN^sp|O60290|ZN862_HUMAN^Q:687-2228
evm.model.Seg5702.1,sp|Q9D0R9|WDR89_MOUSE^sp|Q9D0R9|WDR89_MOUSE^Q:79-1128
evm.model.Seg5702.1.1.57f48f7c,sp|Q9D0R9|WDR89_MOUSE^sp|Q9D0R9|WDR89_MOUSE^Q:79-1047
evm.model.Seg5703.2,sp|B7ZC32|KIF28_HUMAN^sp|B7ZC32|KIF28_HUMAN^Q:1-156
evm.model.Seg5703.1,sp|P10978|POLX_TOBAC^sp|P10978|POLX_TOBAC^Q:6-707
evm.model.Seg5704.1,sp|P35241|RADI_HUMAN^sp|P35241|RADI_HUMAN^Q:4-210
evm.model.Seg5705.1,.
evm.model.Seg5705.2,sp|Q8R104|SIR3_MOUSE^sp|Q8R104|SIR3_MOUSE^Q:1-300
evm.model.Seg5706.1,.
evm.model.Seg5706.2,.
evm.model.Seg5707.2,.
evm.model.Seg5707.1,sp|Q9NYQ7|CELR3_HUMAN^sp|Q9NYQ7|CELR3_HUMAN^Q:6-254
evm.model.Seg5709.1,.
evm.model.Seg5709.2,.
evm.model.Seg571.1,.
evm.model.Seg571.2,.
evm.model.Seg571.3,.
evm.model.Seg571.4,.
evm.model.Seg571.5,.
evm.model.Seg571.6,.
evm.model.Seg571.7,.
evm.model.Seg571.8,sp|Q8HZV4|TBD_CANLF^sp|Q8HZV4|TBD_CANLF^Q:1-264
evm.model.Seg571.9,sp|P53611|PGTB2_HUMAN^sp|P53611|PGTB2_HUMAN^Q:1-669
evm.model.Seg571.10,sp|Q10576|P4HA1_CAEEL^sp|Q10576|P4HA1_CAEEL^Q:4-168
evm.model.Seg571.11,.
evm.model.Seg571.11,.
evm.model.Seg571.12,.
evm.model.Seg571.13,sp|Q5RID7|SNX17_DANRE^sp|Q5RID7|SNX17_DANRE^Q:137-1294
evm.model.Seg571.13.1.57f48f7c,sp|Q5RID7|SNX17_DANRE^sp|Q5RID7|SNX17_DANRE^Q:137-1294
evm.model.Seg571.14,sp|Q8W257|PFI_PTIFI^sp|Q8W257|PFI_PTIFI^Q:462-1793
evm.model.Seg571.15,sp|A4IGK3|CRBL2_XENTR^sp|A4IGK3|CRBL2_XENTR^Q:321-548
evm.model.Seg571.16,sp|A6H603|NWD1_MOUSE^sp|A6H603|NWD1_MOUSE^Q:818-3502
evm.model.Seg571.17,sp|Q9H251|CAD23_HUMAN^sp|Q9H251|CAD23_HUMAN^Q:145-7719
evm.model.Seg571.18,.
evm.model.Seg571.19.1.57f48f7c,sp|P09145|HMEN_DROVI^sp|P09145|HMEN_DROVI^Q:1453-1641
evm.model.Seg571.19,sp|P09145|HMEN_DROVI^sp|P09145|HMEN_DROVI^Q:1238-1426
evm.model.Seg571.20,sp|Q9QYS2|GRM3_MOUSE^sp|Q9QYS2|GRM3_MOUSE^Q:48-2345
evm.model.Seg571.21,sp|Q8MR62|VIAF1_DROME^sp|Q8MR62|VIAF1_DROME^Q:118-762
evm.model.Seg571.22,sp|A6JUQ6|CLVS2_RAT^sp|A6JUQ6|CLVS2_RAT^Q:37-804
evm.model.Seg571.23,sp|Q15573|TAF1A_HUMAN^sp|Q15573|TAF1A_HUMAN^Q:135-1073
evm.model.Seg5711.2,.
evm.model.Seg5711.1,sp|Q0KK59|UNC79_MOUSE^sp|Q0KK59|UNC79_MOUSE^Q:310-504
evm.model.Seg5711.3,sp|Q9P2D8|UNC79_HUMAN^sp|Q9P2D8|UNC79_HUMAN^Q:40-465
evm.model.Seg5712.1,.
evm.model.Seg5714.1.1.57f48f7c,sp|Q8HY87|RNZ2_MACFA^sp|Q8HY87|RNZ2_MACFA^Q:3045-3842
evm.model.Seg5714.1.1.57f48f7c,sp|Q8HY87|RNZ2_MACFA^sp|Q8HY87|RNZ2_MACFA^Q:3045-3842
evm.model.Seg5714.1,sp|Q8HY87|RNZ2_MACFA^sp|Q8HY87|RNZ2_MACFA^Q:1657-2445
evm.model.Seg5714.2,sp|P84248|H33_SPISO^sp|P84248|H33_SPISO^Q:712-1119
evm.model.Seg5714.3,.
evm.model.Seg5714.3,.
evm.model.Seg5714.4,.
evm.model.Seg5715.2,sp|Q12766|HMGX3_HUMAN^sp|Q12766|HMGX3_HUMAN^Q:1-153
evm.model.Seg5715.1,.
evm.model.Seg5715.3,.
evm.model.Seg5717.1,sp|Q5F3V0|SMYD4_CHICK^sp|Q5F3V0|SMYD4_CHICK^Q:107-577
evm.model.Seg5717.2,sp|O35796|C1QBP_RAT^sp|O35796|C1QBP_RAT^Q:148-537
evm.model.Seg5718.2,.
evm.model.Seg5718.1,.
evm.model.Seg5719.1,.
evm.model.Seg572.2,.
evm.model.Seg572.3,.
evm.model.Seg572.1,sp|P0C6B8|SVEP1_RAT^sp|P0C6B8|SVEP1_RAT^Q:60-635
evm.model.Seg5721.1,.
evm.model.Seg5721.2,.
evm.model.Seg5722.1,.
evm.model.Seg5722.2,.
evm.model.Seg5723.1,sp|Q9V726|CPSF1_DROME^sp|Q9V726|CPSF1_DROME^Q:17-142
evm.model.Seg5726.1,.
evm.model.Seg5727.1,sp|Q3UVV9|VWA3A_MOUSE^sp|Q3UVV9|VWA3A_MOUSE^Q:1-564
evm.model.Seg5727.2,sp|A8WIP6|CDK20_DANRE^sp|A8WIP6|CDK20_DANRE^Q:1-1014
evm.model.Seg5728.2,.
evm.model.Seg5728.3,sp|Q32NS4|ARI1_XENLA^sp|Q32NS4|ARI1_XENLA^Q:118-273
evm.model.Seg5728.1,sp|Q8AWF2|NACA_ORENI^sp|Q8AWF2|NACA_ORENI^Q:12-308
evm.model.Seg573.1,sp|Q8AVS8|LRC59_XENLA^sp|Q8AVS8|LRC59_XENLA^Q:104-541
evm.model.Seg573.2,sp|Q56A55|ABCB8_DANRE^sp|Q56A55|ABCB8_DANRE^Q:559-2238
evm.model.Seg5730.1,sp|Q7LHG5|YI31B_YEAST^sp|Q7LHG5|YI31B_YEAST^Q:19-480
evm.model.Seg5731.1,sp|Q8WXX0|DYH7_HUMAN^sp|Q8WXX0|DYH7_HUMAN^Q:1-2067
evm.model.Seg5732.1,sp|P10079|FBP1_STRPU^sp|P10079|FBP1_STRPU^Q:25-477
evm.model.Seg5733.1,sp|Q09575|YRD6_CAEEL^sp|Q09575|YRD6_CAEEL^Q:7-489
evm.model.Seg5735.3,.
evm.model.Seg5735.2,sp|Q566I1|IN80D_XENLA^sp|Q566I1|IN80D_XENLA^Q:54-311
evm.model.Seg5735.1,.
evm.model.Seg5736.1,sp|Q3SYV7|ZN345_BOVIN^sp|Q3SYV7|ZN345_BOVIN^Q:13-390
evm.model.Seg5736.2,sp|Q6PBK1|CCD58_DANRE^sp|Q6PBK1|CCD58_DANRE^Q:248-646
evm.model.Seg5736.3,sp|Q9US03|KLP2_SCHPO^sp|Q9US03|KLP2_SCHPO^Q:403-783
evm.model.Seg574.1,sp|Q8IWV8|UBR2_HUMAN^sp|Q8IWV8|UBR2_HUMAN^Q:58-357
evm.model.Seg574.2,sp|Q9MZV8|MC5R_PIG^sp|Q9MZV8|MC5R_PIG^Q:34-825
evm.model.Seg574.3,.
evm.model.Seg574.4,sp|Q0V9S9|DRC7_XENTR^sp|Q0V9S9|DRC7_XENTR^Q:29-160
evm.model.Seg574.5,sp|Q2T9M4|DRC7_BOVIN^sp|Q2T9M4|DRC7_BOVIN^Q:16-690
evm.model.Seg5740.1,.
evm.model.Seg5740.2,.
evm.model.Seg5740.3,sp|Q00174|LAMA_DROME^sp|Q00174|LAMA_DROME^Q:1-234
evm.model.Seg5740.4,sp|Q16787|LAMA3_HUMAN^sp|Q16787|LAMA3_HUMAN^Q:1-174
evm.model.Seg5741.1,.
evm.model.Seg5741.2,sp|Q4V348|Z658B_HUMAN^sp|Q4V348|Z658B_HUMAN^Q:54-1748
evm.model.Seg5742.1,sp|Q4QQW5|FA58A_RAT^sp|Q4QQW5|FA58A_RAT^Q:187-858
evm.model.Seg5743.2,.
evm.model.Seg5743.1,sp|Q9C091|GRB1L_HUMAN^sp|Q9C091|GRB1L_HUMAN^Q:457-1803
evm.model.Seg5746.2,sp|Q6NTV6|INF2_XENLA^sp|Q6NTV6|INF2_XENLA^Q:1-243
evm.model.Seg5746.3,.
evm.model.Seg5746.1,.
evm.model.Seg5747.1,.
evm.model.Seg5747.2,.
evm.model.Seg5747.3,.
evm.model.Seg5748.1,.
evm.model.Seg5749.1,.
evm.model.Seg575.1,sp|A2RRV3|PATL1_DANRE^sp|A2RRV3|PATL1_DANRE^Q:2980-3810
evm.model.Seg575.1.1.57f48f7c,sp|Q86TB9|PATL1_HUMAN^sp|Q86TB9|PATL1_HUMAN^Q:2788-3771
evm.model.Seg575.2,sp|Q18297|TRPA1_CAEEL^sp|Q18297|TRPA1_CAEEL^Q:244-483
evm.model.Seg575.3,sp|Q505D1|ANR28_MOUSE^sp|Q505D1|ANR28_MOUSE^Q:8-739
evm.model.Seg575.4,sp|Q7Z020|TRPA1_DROME^sp|Q7Z020|TRPA1_DROME^Q:10-1149
evm.model.Seg575.5,.
evm.model.Seg575.6,.
evm.model.Seg575.7,.
evm.model.Seg575.8,.
evm.model.Seg575.9,.
evm.model.Seg575.10,sp|Q810F4|FAM3C_RAT^sp|Q810F4|FAM3C_RAT^Q:103-348
evm.model.Seg575.11,.
evm.model.Seg575.12,.
evm.model.Seg575.13,.
evm.model.Seg5750.2,.
evm.model.Seg5750.1,.
evm.model.Seg5750.3,.
evm.model.Seg5753.1,sp|Q90687|PTN11_CHICK^sp|Q90687|PTN11_CHICK^Q:526-1866
evm.model.Seg5754.1,.
evm.model.Seg5754.2,.
evm.model.Seg5754.3,.
evm.model.Seg5754.4,.
evm.model.Seg5756.1,sp|Q15256|PTPRR_HUMAN^sp|Q15256|PTPRR_HUMAN^Q:502-1509
evm.model.Seg5756.2,sp|Q8TD57|DYH3_HUMAN^sp|Q8TD57|DYH3_HUMAN^Q:1-153
evm.model.Seg5757.1,sp|P41366|VMO1_CHICK^sp|P41366|VMO1_CHICK^Q:130-384
evm.model.Seg5758.1,.
evm.model.Seg5758.2,.
evm.model.Seg5758.3,sp|Q20191|NAS13_CAEEL^sp|Q20191|NAS13_CAEEL^Q:2-175
evm.model.Seg5759.1,sp|A9UMP7|ENO4_XENLA^sp|A9UMP7|ENO4_XENLA^Q:799-1773
evm.model.Seg5759.1.1.57f48f7c,sp|B1GYL7|ENO_UNCTG^sp|B1GYL7|ENO_UNCTG^Q:787-1530
evm.model.Seg576.1,.
evm.model.Seg576.2,sp|Q32LQ6|MFSD1_DANRE^sp|Q32LQ6|MFSD1_DANRE^Q:79-1359
evm.model.Seg576.3,sp|Q962X9|BUD31_BRABE^sp|Q962X9|BUD31_BRABE^Q:1-432
evm.model.Seg576.4,.
evm.model.Seg576.5,.
evm.model.Seg5760.1,sp|A6QR20|SLF1_BOVIN^sp|A6QR20|SLF1_BOVIN^Q:3-236
evm.model.Seg5761.1,sp|Q95SX7|RTBS_DROME^sp|Q95SX7|RTBS_DROME^Q:4-645
evm.model.Seg5761.2,sp|Q6AYJ1|RECQ1_RAT^sp|Q6AYJ1|RECQ1_RAT^Q:227-2056
evm.model.Seg5761.2.1.57f48f7c,sp|Q6AYJ1|RECQ1_RAT^sp|Q6AYJ1|RECQ1_RAT^Q:298-2004
evm.model.Seg5761.3,.
evm.model.Seg5763.2,sp|O93430|GLRA1_DANRE^sp|O93430|GLRA1_DANRE^Q:13-213
evm.model.Seg5763.1,sp|P07727|GLRA1_RAT^sp|P07727|GLRA1_RAT^Q:287-1216
evm.model.Seg5764.1,.
evm.model.Seg5765.1,.
evm.model.Seg5766.1,.
evm.model.Seg5766.2,.
evm.model.Seg5768.1,.
evm.model.Seg5768.2,.
evm.model.Seg5769.1,.
evm.model.Seg5769.2,.
evm.model.Seg577.1,sp|O00472|ELL2_HUMAN^sp|O00472|ELL2_HUMAN^Q:35-916
evm.model.Seg577.2.1.57f48f7c,.
evm.model.Seg577.2,.
evm.model.Seg577.3,sp|Q26264|SM41_HEMPU^sp|Q26264|SM41_HEMPU^Q:63-407
evm.model.Seg5772.1,.
evm.model.Seg5772.2,.
evm.model.Seg5774.1,.
evm.model.Seg5776.1,.
evm.model.Seg5777.2,.
evm.model.Seg5777.1,sp|Q9WTK3|GPAA1_MOUSE^sp|Q9WTK3|GPAA1_MOUSE^Q:2-361
evm.model.Seg5777.3,sp|O43292|GPAA1_HUMAN^sp|O43292|GPAA1_HUMAN^Q:40-153
evm.model.Seg5778.2,.
evm.model.Seg5778.1,.
evm.model.Seg5779.1,.
evm.model.Seg5779.2,.
evm.model.Seg578.1,sp|Q2IBC0|MET_RHIFE^sp|Q2IBC0|MET_RHIFE^Q:1570-2361
evm.model.Seg578.2,.
evm.model.Seg578.3,.
evm.model.Seg578.4,.
evm.model.Seg578.5,.
evm.model.Seg578.6,.
evm.model.Seg578.7,.
evm.model.Seg578.8,.
evm.model.Seg578.8.1.57f48f7c,.
evm.model.Seg578.9,sp|Q7LHG5|YI31B_YEAST^sp|Q7LHG5|YI31B_YEAST^Q:1222-3771
evm.model.Seg578.10,.
evm.model.Seg5781.1,sp|Q17QN0|CHIN_BOVIN^sp|Q17QN0|CHIN_BOVIN^Q:2-169
evm.model.Seg5781.2,.
evm.model.Seg5782.2,sp|Q9NUJ7|PLCX1_HUMAN^sp|Q9NUJ7|PLCX1_HUMAN^Q:4-144
evm.model.Seg5782.1,sp|Q58EK3|PLCX3_DANRE^sp|Q58EK3|PLCX3_DANRE^Q:2-643
evm.model.Seg5783.1,sp|Q90XC2|NEK8_DANRE^sp|Q90XC2|NEK8_DANRE^Q:1-1209
evm.model.Seg5785.1,.
evm.model.Seg5786.2,.
evm.model.Seg5786.1,.
evm.model.Seg5787.1,sp|Q6P7Q4|LGUL_RAT^sp|Q6P7Q4|LGUL_RAT^Q:4-522
evm.model.Seg5787.2,sp|P07607|TYSY_MOUSE^sp|P07607|TYSY_MOUSE^Q:4-207
evm.model.Seg5788.1,sp|Q960X4|TIP60_DROME^sp|Q960X4|TIP60_DROME^Q:16-888
evm.model.Seg5788.2,sp|Q8BH74|NU107_MOUSE^sp|Q8BH74|NU107_MOUSE^Q:361-2736
evm.model.Seg5788.3,.
evm.model.Seg5789.1,.
evm.model.Seg579.1,.
evm.model.Seg579.2,.
evm.model.Seg579.3,.
evm.model.Seg579.4,.
evm.model.Seg5790.2,.
evm.model.Seg5790.1,sp|Q9Z139|ROR1_MOUSE^sp|Q9Z139|ROR1_MOUSE^Q:36-281
evm.model.Seg5791.2,.
evm.model.Seg5791.1,.
evm.model.Seg5792.1,.
evm.model.Seg5792.1,.
evm.model.Seg5792.1,.
evm.model.Seg5792.1,.
evm.model.Seg5793.1,.
evm.model.Seg5793.2,sp|P09482|ACHA4_CHICK^sp|P09482|ACHA4_CHICK^Q:18-185
evm.model.Seg5794.2,sp|Q2QCI8|MED12_DANRE^sp|Q2QCI8|MED12_DANRE^Q:91-204
evm.model.Seg5794.1,sp|Q93074|MED12_HUMAN^sp|Q93074|MED12_HUMAN^Q:40-348
evm.model.Seg5795.1,.
evm.model.Seg5797.1,sp|P51475|OPSP_CHICK^sp|P51475|OPSP_CHICK^Q:33-905
evm.model.Seg5798.1,.
evm.model.Seg58.1,.
evm.model.Seg58.2,sp|Q9UKK3|PARP4_HUMAN^sp|Q9UKK3|PARP4_HUMAN^Q:43-720
evm.model.Seg58.3,sp|Q9UKK3|PARP4_HUMAN^sp|Q9UKK3|PARP4_HUMAN^Q:17-2566
evm.model.Seg58.4,.
evm.model.Seg58.5,sp|Q9CUX1|P52K_MOUSE^sp|Q9CUX1|P52K_MOUSE^Q:213-1
evm.model.Seg58.6,sp|Q5R416|CTNA2_PONAB^sp|Q5R416|CTNA2_PONAB^Q:67-270
evm.model.Seg58.7,.
evm.model.Seg58.8,.
evm.model.Seg58.9,.
evm.model.Seg58.10,.
evm.model.Seg58.11,.
evm.model.Seg58.12,.
evm.model.Seg58.13,.
evm.model.Seg58.14,.
evm.model.Seg58.15,sp|O95835|LATS1_HUMAN^sp|O95835|LATS1_HUMAN^Q:1495-2922
evm.model.Seg58.16,.
evm.model.Seg58.17,.
evm.model.Seg58.18,.
evm.model.Seg58.19,.
evm.model.Seg58.20,.
evm.model.Seg580.1,sp|Q14781|CBX2_HUMAN^sp|Q14781|CBX2_HUMAN^Q:424-570
evm.model.Seg580.2,sp|B4PRE2|DGKH_DROYA^sp|B4PRE2|DGKH_DROYA^Q:440-757
evm.model.Seg580.2,sp|B4PRE2|DGKH_DROYA^sp|B4PRE2|DGKH_DROYA^Q:440-757
evm.model.Seg580.2.1.57f48f7c,sp|B4PRE2|DGKH_DROYA^sp|B4PRE2|DGKH_DROYA^Q:438-755
evm.model.Seg580.2.1.57f48f7c,sp|B4PRE2|DGKH_DROYA^sp|B4PRE2|DGKH_DROYA^Q:438-755
evm.model.Seg580.2.2.57f48f7c,sp|Q969R2|OSBP2_HUMAN^sp|Q969R2|OSBP2_HUMAN^Q:133-393
evm.model.Seg580.2.2.57f48f7c,sp|Q969R2|OSBP2_HUMAN^sp|Q969R2|OSBP2_HUMAN^Q:133-393
evm.model.Seg580.3,sp|Q8IV36|HID1_HUMAN^sp|Q8IV36|HID1_HUMAN^Q:10-108
evm.model.Seg580.4,sp|Q8R1F6|HID1_MOUSE^sp|Q8R1F6|HID1_MOUSE^Q:7-312
evm.model.Seg580.5,sp|Q60592|MAST2_MOUSE^sp|Q60592|MAST2_MOUSE^Q:108-527
evm.model.Seg580.6,sp|Q9Y2H9|MAST1_HUMAN^sp|Q9Y2H9|MAST1_HUMAN^Q:3-413
evm.model.Seg580.7,.
evm.model.Seg580.8,sp|Q15459|SF3A1_HUMAN^sp|Q15459|SF3A1_HUMAN^Q:220-711
evm.model.Seg580.9,.
evm.model.Seg580.10,sp|Q6DGE9|UN45B_DANRE^sp|Q6DGE9|UN45B_DANRE^Q:1-1428
evm.model.Seg580.11,.
evm.model.Seg580.12,sp|E9Q5K9|YTDC1_MOUSE^sp|E9Q5K9|YTDC1_MOUSE^Q:4-168
evm.model.Seg580.13,.
evm.model.Seg5800.2,.
evm.model.Seg5800.1,.
evm.model.Seg5800.3,.
evm.model.Seg5801.1,.
evm.model.Seg5802.1,sp|Q68EH8|FAD1_DANRE^sp|Q68EH8|FAD1_DANRE^Q:139-774
evm.model.Seg5802.2,.
evm.model.Seg5803.1,.
evm.model.Seg5804.1,.
evm.model.Seg5804.2,.
evm.model.Seg5806.1,sp|Q8IZU3|SYCP3_HUMAN^sp|Q8IZU3|SYCP3_HUMAN^Q:8-505
evm.model.Seg5807.1,sp|Q09128|CP24A_RAT^sp|Q09128|CP24A_RAT^Q:91-354
evm.model.Seg5807.2,sp|Q09128|CP24A_RAT^sp|Q09128|CP24A_RAT^Q:112-342
evm.model.Seg5807.3,.
evm.model.Seg581.1,.
evm.model.Seg581.2,.
evm.model.Seg581.3,sp|P18294|KCRF_STRPU^sp|P18294|KCRF_STRPU^Q:12-2267
evm.model.Seg581.4,sp|Q9CY21|WBS22_MOUSE^sp|Q9CY21|WBS22_MOUSE^Q:905-72
evm.model.Seg581.4,sp|Q9CY21|WBS22_MOUSE^sp|Q9CY21|WBS22_MOUSE^Q:905-72
evm.model.Seg581.5,sp|Q9CY21|WBS22_MOUSE^sp|Q9CY21|WBS22_MOUSE^Q:10-843
evm.model.Seg581.6,.
evm.model.Seg581.7,.
evm.model.Seg581.8,.
evm.model.Seg581.9,sp|Q8WXG9|GPR98_HUMAN^sp|Q8WXG9|GPR98_HUMAN^Q:4-864
evm.model.Seg581.10,sp|Q8VHN7|GPR98_MOUSE^sp|Q8VHN7|GPR98_MOUSE^Q:12-278
evm.model.Seg581.11,.
evm.model.Seg581.12,sp|Q8VHN7|GPR98_MOUSE^sp|Q8VHN7|GPR98_MOUSE^Q:1-939
evm.model.Seg581.13,sp|P14106|C1QB_MOUSE^sp|P14106|C1QB_MOUSE^Q:217-396
evm.model.Seg5810.1,sp|Q5SPC5|OTOF_DANRE^sp|Q5SPC5|OTOF_DANRE^Q:12-269
